date,team,odds,prob,ev,stake,won,gain,bankroll
,minnesota timberwolves,2.35,0.5980387484987062,0.4053910589719596,0.45541811643538477,0,-0.45541811643538477,8.65294421227231
,los angeles clippers,1.09,0.82821032203926,-0.0972507489772065,0.0,1,0.0,8.65294421227231
,los angeles lakers,1.42,0.6596641096453412,-0.06327696430361557,0.0,1,0.0,8.65294421227231
,detroit pistons,3.92,0.23579305808016227,-0.07569121232576392,0.0,0,-0.0,8.65294421227231
,memphis grizzlies,6.17,0.3480021678676997,1.1471733757437073,0.4326472106136155,0,-0.4326472106136155,8.220297001658695
,atlanta hawks,4.35,0.24657471081449503,0.07259999204305323,0.17814731251103155,0,-0.17814731251103155,8.042149689147664
,houston rockets,3.73,0.260623401503673,-0.027874712391299572,0.0,0,-0.0,8.042149689147664
,los angeles clippers,1.49,0.6869944192004304,0.023621684608641225,0.3876920888418942,1,0.18996912353252815,8.232118812680191
,miami heat,2.05,0.5177911964952298,0.06147195281522089,0.41160594063400957,0,-0.41160594063400957,7.820512872046182
,boston celtics,1.03,0.9522715438926432,-0.01916030979057744,0.0,1,0.0,7.820512872046182
,oklahoma city thunder,1.27,0.7873149559044992,-0.00011000600128602267,0.0,1,0.0,7.820512872046182
,chicago bulls,2.98,0.377486099674806,0.12490857703092184,0.3910256436023091,0,-0.3910256436023091,7.429487228443873
,washington wizards,2.38,0.4861794391987578,0.1571070652930434,0.37147436142219364,0,-0.37147436142219364,7.058012867021679
,new orleans pelicans,2.59,0.4290135843946957,0.11114518358226189,0.35290064335108395,1,0.5611120229282235,7.6191248899499024
,new york knicks,2.29,0.5569632847565569,0.2754459220925153,0.38095624449749516,1,0.49143355540176875,8.110558445351671
,san antonio spurs,2.28,0.4210880857038567,-0.039919164595206835,0.0,0,-0.0,8.110558445351671
,brooklyn nets,4.12,0.4357875814737725,0.7954448356719427,0.4055279222675836,0,-0.4055279222675836,7.705030523084088
,golden state warriors,1.1,0.8498632088431028,-0.06515047027258679,0.0,1,0.0,7.705030523084088
,charlotte hornets,5.23,0.23148285435287916,0.2106553282655581,0.3837129395121568,0,-0.3837129395121568,7.321317583571931
,detroit pistons,6.53,0.16461494538662244,0.07493559337464462,0.09920927258755549,0,-0.09920927258755549,7.222108310984376
,toronto raptors,5.8,0.23162567133508724,0.34342889374350594,0.3611054155492188,0,-0.3611054155492188,6.861002895435156
,atlanta hawks,2.16,0.6201468022979676,0.3395170929636101,0.3430501447717578,0,-0.3430501447717578,6.517952750663398
,boston celtics,2.19,0.7771926075063886,0.7020518104389911,0.3258976375331699,0,-0.3258976375331699,6.192055113130229
,chicago bulls,2.43,0.5065847804211846,0.2310010164234787,0.30960275565651146,0,-0.30960275565651146,5.882452357473717
,memphis grizzlies,2.55,0.6428177837123219,0.6391853484664207,0.2941226178736859,0,-0.2941226178736859,5.588329739600031
,washington wizards,7.88,0.12302600981281629,-0.030555042675007638,0.0,0,-0.0,5.588329739600031
,sacramento kings,2.51,0.4043028314732836,0.014800106997941764,0.05477342919593411,0,-0.05477342919593411,5.533556310404097
,utah jazz,7.13,0.2002722627014689,0.42794123306147325,0.2766778155202049,0,-0.2766778155202049,5.2568784948838925
,los angeles lakers,1.97,0.5685976575748697,0.1201373854224933,0.26284392474419466,0,-0.26284392474419466,4.994034570139698
,los angeles clippers,3.67,0.4240900332624134,0.556410422073057,0.2497017285069849,1,0.6667036151136497,5.660738185253348
,portland trail blazers,5.95,0.23748514415219862,0.4130366077055818,0.2830369092626674,0,-0.2830369092626674,5.377701275990681
,memphis grizzlies,7.47,0.20613562403200558,0.5398331115190818,0.2688850637995341,0,-0.2688850637995341,5.108816212191147
,atlanta hawks,1.19,0.8398588076428061,-0.0005680189050608075,0.0,0,-0.0,5.108816212191147
,toronto raptors,4.76,0.2556355488800564,0.2168252126690684,0.25544081060955737,0,-0.25544081060955737,4.85337540158159
,milwaukee bucks,1.96,0.6472148521291224,0.2685411101730799,0.2426687700790795,1,0.2329620192759163,5.0863374208575065
,san antonio spurs,7.03,0.14492285664287058,0.018807682199380227,0.015864381056435034,0,-0.015864381056435034,5.070473039801072
,minnesota timberwolves,3.03,0.5213776438656232,0.5797742609128382,0.2535236519900536,0,-0.2535236519900536,4.816949387811018
,los angeles clippers,4.37,0.6465233036219169,1.825306836827777,0.2408474693905509,0,-0.2408474693905509,4.576101918420467
,detroit pistons,4.35,0.29369792890487206,0.2775859907361933,0.22880509592102338,0,-0.22880509592102338,4.347296822499444
,boston celtics,1.58,0.8064342394139413,0.2741660982740273,0.2173648411249722,0,-0.2173648411249722,4.1299319813744715
,utah jazz,4.37,0.3638414050453274,0.5899869400480808,0.20649659906872359,1,0.6958935388615985,4.82582552023607
,portland trail blazers,5.58,0.23338760986355267,0.30230286303862386,0.24129127601180353,0,-0.24129127601180353,4.584534244224267
,sacramento kings,1.71,0.6946838242344638,0.18790933944093313,0.22922671221121338,0,-0.22922671221121338,4.355307532013054
,orlando magic,2.66,0.4235623260977351,0.12667578741997532,0.2177653766006527,0,-0.2177653766006527,4.137542155412401
,chicago bulls,1.94,0.674457521795828,0.30844759228390617,0.20687710777062007,1,0.19446448130438285,4.332006636716784
,boston celtics,1.32,0.9322948080683051,0.23062914665016282,0.2166003318358392,1,0.06931210618746857,4.401318742904253
,cleveland cavaliers,1.62,0.603709459615972,-0.021990675422125294,0.0,1,0.0,4.401318742904253
,new york knicks,1.12,0.8592954115524888,-0.03758913906121247,0.0,1,0.0,4.401318742904253
,toronto raptors,5.82,0.1633763577115841,-0.04914959811858055,0.0,0,-0.0,4.401318742904253
,memphis grizzlies,6.33,0.2887878918885261,0.8280273556543702,0.22006593714521264,0,-0.22006593714521264,4.18125280575904
,atlanta hawks,5.05,0.24286653989210483,0.22647602645512932,0.209062640287952,0,-0.209062640287952,3.972190165471088
,milwaukee bucks,5.5,0.3802210209304544,1.0912156151174992,0.1986095082735544,0,-0.1986095082735544,3.7735806571975337
,san antonio spurs,4.57,0.24820092647128975,0.13427823397379424,0.14193550319500128,1,0.5067097464061546,4.280290403603688
,dallas mavericks,1.12,0.9282014401247001,0.039585612939664186,0.2140145201801844,0,-0.2140145201801844,4.066275883423504
,new orleans pelicans,2.34,0.4173272229864911,-0.023454298211610936,0.0,1,0.0,4.066275883423504
,houston rockets,1.38,0.6350873858127635,-0.12357940757838648,0.0,1,0.0,4.066275883423504
,utah jazz,6.67,0.140259551700829,-0.06446879015547069,0.0,1,0.0,4.066275883423504
,sacramento kings,2.36,0.6216978398179926,0.46720690197046255,0.20331379417117523,0,-0.20331379417117523,3.862962089252329
,boston celtics,1.18,0.9511811842477107,0.12239379741229856,0.19314810446261646,1,0.03476665880327095,3.8977287480556
,charlotte hornets,5.68,0.17610070819257512,0.00025202253382672346,0.00020989646907141772,1,0.000982315475254235,3.8987110635308544
,atlanta hawks,5.72,0.3655984867377063,1.0912233441396797,0.19493555317654274,0,-0.19493555317654274,3.7037755103543115
,toronto raptors,6.83,0.1749341860819198,0.19480049093951224,0.12375596702345837,0,-0.12375596702345837,3.5800195433308533
,chicago bulls,5.08,0.27392947124833283,0.39156171394153083,0.17900097716654267,0,-0.17900097716654267,3.4010185661643106
,milwaukee bucks,2.6,0.504703089459162,0.31222803259382115,0.17005092830821555,0,-0.17005092830821555,3.230967637856095
,brooklyn nets,5.13,0.2595947990906305,0.33172131933493443,0.16154838189280477,0,-0.16154838189280477,3.0694192559632905
,memphis grizzlies,5.45,0.26583309016402673,0.4487903413939456,0.15347096279816452,0,-0.15347096279816452,2.915948293165126
,minnesota timberwolves,1.66,0.7230188123916551,0.20021122857014745,0.14579741465825632,0,-0.14579741465825632,2.77015087850687
,new orleans pelicans,1.7,0.6506701193361629,0.10613920287147693,0.1385075439253435,0,-0.1385075439253435,2.6316433345815264
,dallas mavericks,7.63,0.37413070648568963,1.854617290485812,0.13158216672907633,0,-0.13158216672907633,2.5000611678524503
,san antonio spurs,1.44,0.6999404829598619,0.00791429546220107,0.04496868808172673,1,0.01978622275595976,2.51984739060841
,golden state warriors,1.15,0.8357753523335274,-0.03885834481644357,0.0,1,0.0,2.51984739060841
,los angeles clippers,2.28,0.7164900942637082,0.6335974149212547,0.1259923695304205,0,-0.1259923695304205,2.3938550210779894
,portland trail blazers,7.18,0.13896014213457114,-0.002266179473779162,0.0,0,-0.0,2.3938550210779894
,orlando magic,2.25,0.3535595493175153,-0.20449101403559056,0.0,0,-0.0,2.3938550210779894
,memphis grizzlies,1.69,0.46238876365620474,-0.21856298942101404,0.0,1,0.0,2.3938550210779894
,miami heat,2.28,0.32023857537731815,-0.2698560481397147,0.0,1,0.0,2.3938550210779894
,philadelphia 76ers,1.16,0.7065987708408787,-0.1803454258245807,0.0,1,0.0,2.3938550210779894
,atlanta hawks,1.53,0.3797344102900941,-0.419006352256156,0.0,0,-0.0,2.3938550210779894
,minnesota timberwolves,1.1,0.8404494601958644,-0.07550559378454906,0.0,1,0.0,2.3938550210779894
,chicago bulls,1.44,0.2988619059014434,-0.5696388555019214,0.0,1,0.0,2.3938550210779894
,oklahoma city thunder,1.67,0.5805126432830389,-0.030543885717325137,0.0,0,-0.0,2.3938550210779894
,utah jazz,4.52,0.22135288639801323,0.0005150465190196796,0.0003502689476261364,0,-0.0003502689476261364,2.3935047521303634
,golden state warriors,1.1,0.6447188849265005,-0.29080922658084934,0.0,1,0.0,2.3935047521303634
,orlando magic,1.16,0.8445784122396625,-0.02028904180199162,0.0,1,0.0,2.3935047521303634
,philadelphia 76ers,1.21,0.6452009330057866,-0.2193068710629982,0.0,1,0.0,2.3935047521303634
,brooklyn nets,1.19,0.6281975680871825,-0.2524448939762528,0.0,1,0.0,2.3935047521303634
,miami heat,1.85,0.3584244353761108,-0.336914794554195,0.0,0,-0.0,2.3935047521303634
,minnesota timberwolves,1.38,0.46663941622868166,-0.3560376056044193,0.0,1,0.0,2.3935047521303634
,oklahoma city thunder,1.56,0.6381261540016031,-0.004523199757499097,0.0,1,0.0,2.3935047521303634
,chicago bulls,1.65,0.26606593442319965,-0.5609912082017205,0.0,1,0.0,2.3935047521303634
,denver nuggets,1.22,0.6380927289750103,-0.2215268706504874,0.0,0,-0.0,2.3935047521303634
,utah jazz,3.25,0.22688389881900323,-0.2626273288382396,0.0,0,-0.0,2.3935047521303634
,portland trail blazers,4.02,0.2206760774072592,-0.11288216882281821,0.0,0,-0.0,2.3935047521303634
,new york knicks,3.2,0.28570334828079297,-0.08574928550146255,0.0,0,-0.0,2.3935047521303634
,phoenix suns,2.06,0.45411999637453027,-0.0645128074684676,0.0,0,-0.0,2.3935047521303634
,miami heat,6.07,0.34161542816040186,1.0736056489336394,0.11967523760651817,0,-0.11967523760651817,2.2738295145238454
,miami heat,6.05,0.3270757099762406,0.9788080453562554,0.11369147572619227,1,0.574141952417271,2.8479714669411162
,miami heat,3.91,0.5124434494591981,1.0036538873854646,0.14239857334705583,0,-0.14239857334705583,2.7055728935940606
,miami heat,4.22,0.4716342373506698,0.9902964816198264,0.13527864467970305,0,-0.13527864467970305,2.5702942489143576
,miami heat,5.88,0.2723296279659297,0.6012982124396666,0.12851471244571788,0,-0.12851471244571788,2.4417795364686397
,new york knicks,1.49,0.7528603705219286,0.12176195207767354,0.12208897682343199,1,0.059823598643481676,2.5016031351121213
,new york knicks,1.48,0.7613843790265429,0.12684888095928343,0.12508015675560608,1,0.06003847524269092,2.5616416103548123
,new york knicks,2.6,0.5712058592733001,0.48513523411058046,0.12808208051774062,0,-0.12808208051774062,2.433559529837072
,new york knicks,2.51,0.5715123266222704,0.4344959398218985,0.12167797649185359,1,0.1837337445026989,2.6172932743397705
,new york knicks,1.5,0.7662583208802763,0.14938748132041452,0.13086466371698854,0,-0.13086466371698854,2.486428610622782
,new york knicks,2.12,0.5715972817247619,0.21178623725649526,0.12432143053113912,1,0.1392400021948758,2.625668612817658
,milwaukee bucks,1.86,0.6457687589309078,0.20112989161148853,0.1312834306408829,1,0.11290375035115932,2.7385723631688172
,milwaukee bucks,1.75,0.6739282396982635,0.1793744194719612,0.13692861815844087,0,-0.13692861815844087,2.601643745010376
,milwaukee bucks,2.8,0.42450624023993505,0.18861747267181816,0.13008218725051882,0,-0.13008218725051882,2.4715615577598573
,milwaukee bucks,3.71,0.3999941194424417,0.4839781831314587,0.12357807788799287,0,-0.12357807788799287,2.3479834798718646
,milwaukee bucks,2.44,0.586281193656253,0.4305261125212573,0.11739917399359323,1,0.16905481055077426,2.5170382904226387
,milwaukee bucks,2.66,0.44067002004697486,0.17218225332495318,0.12585191452113195,0,-0.12585191452113195,2.3911863759015066
,orlando magic,2.58,0.43642828867027433,0.12598498476930786,0.11955931879507534,0,-0.11955931879507534,2.271627057106431
,orlando magic,2.53,0.4223610855706998,0.06857354649387049,0.10181276053413206,0,-0.10181276053413206,2.1698142965722993
,cleveland cavaliers,2.08,0.47860488356488645,-0.004501842185036242,0.0,0,-0.0,2.1698142965722993
,orlando magic,1.65,0.6477918758597631,0.06885659516860898,0.10849071482861497,1,0.07051896463859972,2.240333261210899
,orlando magic,2.35,0.48595391998470905,0.14199171196406635,0.11201666306054495,0,-0.11201666306054495,2.128316598150354
,cleveland cavaliers,2.36,0.425301869784091,0.003712412690454747,0.005809698197263862,0,-0.005809698197263862,2.1225068999530903
,orlando magic,2.15,0.46387856280814266,-0.002661089962493368,0.0,0,-0.0,2.1225068999530903
,new orleans pelicans,3.57,0.3566568959904213,0.27326511868580394,0.10612534499765452,0,-0.10612534499765452,2.016381554955436
,new orleans pelicans,3.03,0.35444490878069396,0.07396807360550273,0.07347185185897621,0,-0.07347185185897621,1.9429097030964595
,oklahoma city thunder,1.73,0.6079899970789876,0.05182269494664854,0.09714548515482298,1,0.07091620416302077,2.01382590725948
,new orleans pelicans,2.42,0.4674257099570847,0.13117021809614493,0.10069129536297401,0,-0.10069129536297401,1.9131346118965062
,denver nuggets,1.33,0.7485756667627521,-0.004394363205539625,0.0,1,0.0,1.9131346118965062
,denver nuggets,1.3,0.7423382695791164,-0.03496024954714863,0.0,1,0.0,1.9131346118965062
,denver nuggets,1.89,0.5772895418236506,0.09107723404669954,0.09565673059482532,1,0.08513449022939452,1.9982691021259007
,los angeles lakers,2.2,0.45195040032994716,-0.0057091192741162144,0.0,1,0.0,1.9982691021259007
,denver nuggets,1.34,0.7336640052779457,-0.01689023292755265,0.0,1,0.0,1.9982691021259007
,minnesota timberwolves,1.67,0.7117830507386617,0.18867769473356494,0.09991345510629504,1,0.06694201492121767,2.0652111170471183
,minnesota timberwolves,1.6,0.7489218135499897,0.19827490167998352,0.10326055585235593,1,0.06195633351141357,2.127167450558532
,minnesota timberwolves,2.69,0.5748863989037089,0.5464444130509768,0.1063583725279266,1,0.17974564957219594,2.306913100130728
,minnesota timberwolves,1.83,0.6018733720598058,0.10142827086944473,0.1153456550065364,1,0.09573689365542522,2.402649993786153
,los angeles clippers,2.25,0.5743817987293749,0.2923590471410935,0.12013249968930767,1,0.15016562461163457,2.552815618397788
,los angeles clippers,1.74,0.5868254333236521,0.021076253983154658,0.07270782479123757,0,-0.07270782479123757,2.4801077936065505
,los angeles clippers,2.37,0.41244730340425395,-0.022499890931918065,0.0,0,-0.0,2.4801077936065505
,los angeles clippers,2.9,0.4142291621068759,0.20126457010994003,0.12400538968032754,1,0.23561024039262232,2.7157180339991727
,los angeles clippers,2.07,0.6247500441446256,0.29323259137937496,0.13578590169995863,0,-0.13578590169995863,2.579932132299214
,los angeles clippers,3.42,0.3663607319156426,0.2529537031514977,0.1289966066149607,0,-0.1289966066149607,2.4509355256842533
,cleveland cavaliers,5.3,0.27433544582780345,0.4539778628873582,0.12254677628421268,0,-0.12254677628421268,2.3283887494000406
,cleveland cavaliers,5.17,0.26182310908160933,0.3536254739519201,0.11641943747000204,1,0.4854690542499085,2.813857803649949
,cleveland cavaliers,3.12,0.43743379602213245,0.3647934435890532,0.14069289018249745,0,-0.14069289018249745,2.6731649134674513
,cleveland cavaliers,4.98,0.4292479728841252,1.1376549049629436,0.13365824567337256,0,-0.13365824567337256,2.539506667794079
,cleveland cavaliers,7.2,0.2670705756185915,0.9229081444538588,0.12697533338970396,0,-0.12697533338970396,2.412531334404375
,new york knicks,1.41,0.7263670174057735,0.02417749454214052,0.12062656672021875,1,0.049456892355289675,2.4619882267596647
,new york knicks,1.49,0.7232580164642671,0.07765444453175802,0.12309941133798324,1,0.06031871155561179,2.5223069383152765
,new york knicks,3.01,0.5297722400342824,0.5946144425031898,0.12611534691576384,0,-0.12611534691576384,2.396191591399513
,new york knicks,2.65,0.5370842571859895,0.42327328154287214,0.11980957956997565,0,-0.11980957956997565,2.2763820118295373
,new york knicks,1.76,0.7169469199683879,0.2618265791443627,0.11381910059147687,1,0.08650251644952242,2.36288452827906
,new york knicks,2.52,0.5620791394264294,0.41643943135460204,0.118144226413953,0,-0.118144226413953,2.244740301865107
,new york knicks,1.6,0.7230399200765848,0.15686387212253572,0.11223701509325534,0,-0.11223701509325534,2.1325032867718514
,oklahoma city thunder,1.47,0.7639173703674735,0.12295853444018606,0.10662516433859258,1,0.05011382723913851,2.18261711401099
,oklahoma city thunder,1.47,0.769097812750892,0.13057378474381115,0.1091308557005495,0,-0.1091308557005495,2.0734862583104405
