date,game_id,team,odds,prob,ev,stake,won,gain,bankroll
2024-04-14,22301194.0,minnesota timberwolves,1.66,0.7230188123916551,0.2002112285701474,13.480866590758495,0,-13.480866590758495,660.5624629471662
2024-04-14,22301199.0,los angeles clippers,2.28,0.7164900942637082,0.6335974149212547,13.211249258943324,0,-13.211249258943324,647.3512136882229
2024-04-21,42300121.0,milwaukee bucks,1.86,0.6457687589309078,0.20112989161148853,12.947024273764457,1,11.134440875437434,658.4856545636603
2024-04-23,42300122.0,milwaukee bucks,1.75,0.6739282396982635,0.1793744194719613,13.169713091273207,0,-13.169713091273207,645.3159414723871
2024-04-20,42300161.0,minnesota timberwolves,1.67,0.7117830507386617,0.18867769473356488,12.906318829447741,1,8.647233615729986,653.963175088117
2024-04-23,42300162.0,minnesota timberwolves,1.6,0.7489218135499897,0.1982749016799834,13.079263501762341,1,7.847558101057406,661.8107331891745
2024-04-21,42300171.0,los angeles clippers,2.25,0.5743817987293749,0.2923590471410935,13.236214663783489,1,16.54526832972936,678.3560015189038
2024-05-01,42300175.0,los angeles clippers,2.07,0.6247500441446256,0.29323259137937496,13.567120030378076,0,-13.567120030378076,664.7888814885257
2024-05-14,42300215.0,new york knicks,1.76,0.7169469199683879,0.2618265791443626,13.295777629770514,1,10.10479099862559,674.8936724871513
2024-05-19,42300217.0,new york knicks,1.6,0.7230399200765848,0.15686387212253572,13.497873449743027,0,-13.497873449743027,661.3957990374083
2024-05-11,42300223.0,oklahoma city thunder,1.97,0.6171165369804968,0.2157195778515788,13.227915980748167,0,-13.227915980748167,648.1678830566601
2024-04-16,52300131.0,sacramento kings,2.08,0.6566671892742606,0.365867753690462,12.963357661133202,1,14.000426274023859,662.168309330684
2024-04-19,52300211.0,new orleans pelicans,1.78,0.6707100645837033,0.1938639149589918,13.243366186613681,1,10.329825625558671,672.4981349562427
